annee,trimestre,date,fournisseur,description,montant
2007,2,17-07-2007,Stantec Consulting Ltd (Vancouver),Services d'architecture et d'ingénierie - Construction,339918.0
2007,2,17-07-2007,General Electric Canada,Quincaillerie commerciale,150612.0
2007,2,17-07-2007,"Cargo Systems, Inc.",Parachutes et équipement de distribution et de ramassage aériens de récupération et d'arrimage,13455.0
2007,2,17-07-2007,Advanced Military Logistics Corporation,"Cabine de véhicule, carrosserie et composants structuraux de châssis",32520.0
2007,2,17-07-2007,VICON,Équipement d'enregistrement et de production vidéo,77391.0
2007,2,17-07-2007,MONTREAL BRONZE FOUNDRIES LIMITED,"Soupapes et robinets, à commande directe",87346.0
2007,2,17-07-2007,ROGERS CABLE COMMUNICATIONS INC./COMMUNICATIONS ROGERS CABLE INC.,Équipement téléphonique et télégraphique,15000.0
2007,2,18-07-2007,Unisource Technology Inc,"Convertisseurs électriques, statiques",39339.0
2007,2,18-07-2007,J.H.T. ELECTRONICS LTD.,"Soupapes et robinets, à commande directe",10440.0
2007,2,18-07-2007,Intrepid Information Systems Inc,Fils et câbles électriques,14336.0
2007,2,18-07-2007,LOCKHEED MARTIN AIRCRAFT & LOGISTICS CENTERS,Composants structuraux de cellules,32387.0
2007,2,18-07-2007,RTI RESEARCH LTD.,"Canons, jusqu'à 30 mm",37031.0
2007,2,18-07-2007,Gentas GMBH,Dispositifs d'éclairage électrique de véhicules,37456.0
2007,2,18-07-2007,Unisource Technology Inc,"Soupapes et robinets, à commande directe",93753.0
2007,2,18-07-2007,Federal Joint Sealing Co. of Canda Ltd.,Travaux de construction - génie civil,130760.0
2007,2,18-07-2007,Dafocom Solutions Inc,Assemblages et faisceaux de câbles en fibres optiques,16669.0
2007,2,18-07-2007,Northside Historical Masonry Inc.,Travaux professionnels spéciaux de construction,357235.0
2007,2,18-07-2007,Les Laboratoires Shermont,Services d'architecture et d'ingénierie - Construction,10999.0
2007,2,18-07-2007,Frecon Construction (Russell),Travaux d'installation,334500.0
2007,2,18-07-2007,Keilty Silviculture Ltd,Travaux professionnels spéciaux de construction,33800.0
2007,2,18-07-2007,Keilty Silviculture Ltd,Travaux professionnels spéciaux de construction,37080.0
2007,2,18-07-2007,Laboratoires S.L. inc.,Études environnementales,29800.0
2007,2,18-07-2007,AFCOR Construction inc.,Achèvement et finition des travaux de construction,29785.0
2007,2,18-07-2007,HARRIS CORP.,Formation professionnelle et technique,11975.0
2007,2,18-07-2007,La Corporation Tribospec corporation,"Huiles et graisses de coupe, de graissage et hydrauliques",35721.0
2007,2,18-07-2007,R NICHOLLS DISTRIBUTORS INC LE,Écussons et insignes,12536.0
2007,2,18-07-2007,Inchcape Shipping Services,"Hôtels, motels et logements commerciaux",400970.0
2007,2,18-07-2007,Pharmaceutical Partners of Canada Inc.,Produits pharmaceutiques et biologiques,38894.0
2007,2,18-07-2007,Mackinnon & Olding Ltd.,"Navires et bateaux - sablage, repeinturage et refinissage",186377.0
2007,2,18-07-2007,Brainhunter Ottawa,Services professionnels,103032.0
2007,2,18-07-2007,V.P. Systems Ltd.,"Bagues d'étanchéité et segments d'étanchéité, sauf modèle spécial",14384.0
2007,2,18-07-2007,R NICHOLLS DISTRIBUTORS INC/LES DISTRIBUTEURS R NICHOLLS INC,"Simulateurs d'arme, non au laser",10084.0
2007,2,18-07-2007,ONX ENTERPRISE SOLUTIONS LTD.,Logiciel TAI,11747.0
2007,2,18-07-2007,danica prpick,"Accessoires, télévision en circuit fermé, unité de commande, caméra, télécommande",36612.0
2007,2,18-07-2007,Telesat,Télécommunications,10441.85
2007,2,18-07-2007,DFAS,"""Propergols et carburants liquides, à base de pétrole""",11985.74
2007,2,18-07-2007,Flight Safety International,Formation professionnelle et technique,43607.31
2007,2,18-07-2007,Flight Safety International,Formation professionnelle et technique,43607.31
2007,2,19-07-2007,D2K Communications (Promo),Services professionnels,19636.5
2007,2,19-07-2007,National Instruments,Logiciel informatique scientifique et de laboratoire,14877.0
2007,2,19-07-2007,ROI Engineering Inc.,Logiciel tai entretien - autre que pour micro-ordinateurs,15733.0
2007,2,19-07-2007,Biokinetics and Associates Limited,Articles divers,10774.0
2007,2,19-07-2007,Paragon Soil & Environment,Services environnementaux,15000.0
2007,2,19-07-2007,Les Entreprises Yannick Corriveau Inc.,"Nettoyage et entretien, conciergerie",10647.0
2007,2,19-07-2007,Kimberley A Wettlaufer,"Services de consultation, N.E.A.",24806.0
2007,2,19-07-2007,Columbian Specialty Products - A Division of Plymkraft Inc.,"Câbles de fibre, cordage et ficelles",20759.0
2007,2,19-07-2007,Sprung Instant Structures Ltd.,Bâtiments préfabriqués et démontables - réparation,30981.0
2007,2,19-07-2007,Industrial Treatment Solutions Inc.,Produits chimiques,21527.0
2007,2,19-07-2007,CP Lights Inc.,"Équipement d'éclairage, aérodrome, incluant feux de balisage",23050.0
2007,2,19-07-2007,D.C. Electric,Travaux de construction pour édifices,48669.0
2007,2,19-07-2007,Atlantic Environmental (Lakeside),Services environnementaux,10825.0
2007,2,19-07-2007,Gary Parker Excavating Ltd,Travaux de construction pour édifices,66500.0
2007,2,19-07-2007,Western Roofing,Travaux professionnels spéciaux de construction,73363.2
2007,2,19-07-2007,Sue-Don Heating,Travaux d'installation,77784.0
2007,2,19-07-2007,Strong Brothers Heating &,Travaux d'installation,169490.0
2007,2,19-07-2007,Nedlaw Roofing Limited,Travaux professionnels spéciaux de construction,151697.0
2007,2,19-07-2007,EXH Engineering Services Ltd,Services d'architecture et d'ingénierie - Construction,15694.0
2007,2,19-07-2007,Future Logistics and Associates,Accessoires et garnitures de véhicules,91425.0
2007,2,19-07-2007,TELEFLEX ECOTRANS TECHNOLOGIES L.P.,"Panneaux d'assemblages électriques et électroniques, cartes et matériel connexe",43683.0
2007,2,19-07-2007,GENTASS GMBH                  INDUSTRIAL EQUIPMENT,Composants des transmissions de puissance des véhicules,22989.0
2007,2,19-07-2007,Unisource Technology Inc,"Tubes et tuyaux, flexibles",13448.0
2007,2,19-07-2007,"Aviall Services, Inc. Government Contracts","Turbines à gaz et moteurs à réaction, Aéronef, Appareil moteur et composants",29256.0
2007,2,19-07-2007,DYMECH ENGINEERING INC,Abris à murs rigides,51289.0
2007,2,20-07-2007,Hewlett-Packard (Canada) Co. Hewlett-Packard (Canada) Cie,Logiciel TAI,19826.0
2007,2,20-07-2007,DEVENDER AGGRAWAL,Dispositifs TAD d'entrée-sortie et de mémoire,100644.0
2007,2,20-07-2007,APPLIED RESEARCH LABORATORY,Électronique (R&D),45600.0
2007,2,20-07-2007,Intrepid Information Systems Inc,Instruments de mesure et d'essai de propriétés électriques et électroniques,43388.0
2007,2,20-07-2007,TEAC Aerospace,Équipement d'enregistrement et de production vidéo,227572.0
2007,2,20-07-2007,GENTASS GMBH                  INDUSTRIAL EQUIPMENT,"Composants de freins, de direction d'essieux, de roues et chenilles de véhicules",10644.0
2007,2,20-07-2007,HIAB LTD.,Quincaillerie et fournitures électriques,29470.0
2007,2,20-07-2007,GE Security Canada,"Systèmes divers de signalisation et d'alarme, réparation et révision",65720.0
2007,2,20-07-2007,Armtec Limited Partnership,"Conduites, tubes et tubes rigides",24999.0
2007,2,20-07-2007,Jp2g Consultants Inc.,Services d'architecture et d'ingénierie - Construction,53090.0
2007,2,20-07-2007,DBA Engineering (Kingston),Services d'inspection,17000.0
2007,2,20-07-2007,Tri-City Contracting Ltd,Travaux d'installation,489450.0
2007,2,20-07-2007,Maxi-Paysage Inc.,Travaux de construction - génie civil,103750.0
2007,2,20-07-2007,Townsend & Sons Contracting Ltd.,Travaux d'installation,266000.0
2007,2,20-07-2007,Wemp & Smith (CLICK ON PAPERCLIP),Travaux préparatoires à l'édification sur les chantiers CN,215525.0
2007,2,20-07-2007,Irvcon Limited,Travaux professionnels spéciaux de construction,141637.0
2007,2,20-07-2007,PGW Defence Technologies Inc.,"Canons, jusqu'à 30 mm",95400.0
2007,2,20-07-2007,Unisource Technology Inc,Équipements d'éclairage électrique transportables et à main,23532.0
2007,2,20-07-2007,c.lamond & fils ltée,Écussons et insignes,23850.0
2007,2,20-07-2007,Cossette Communication Inc.,"Services de publicité, achat de média d'information",54590.0
2007,2,20-07-2007,Acklands - Grainger Inc.,"Accessoire d'instruction médical, anatomique, physiologique mannequins",13790.0
2007,2,20-07-2007,The Pool & Spa Centre,Services de soutien - qualité de l'eau,53000.0
2007,2,20-07-2007,services electroniques magary  inc,"Amplificateur, audio",16392.0
2007,2,20-07-2007,Cougar Pacific Systems Corp.,Composants électriques et électroniques divers,11927.0
2007,2,20-07-2007,Humpty's Family Restaurant,Services de traiteur,24000.0
2007,2,20-07-2007,The Calgary Young Men's Christian Assocoation,"Location d'édifices hôteliers, de restauration, etc.",13732.0
2007,2,20-07-2007,Young Men's Christian Association of Greater Vancouver,Évaluation de la condition physique et entraînement,15296.0
2007,2,20-07-2007,Communication Demo,Analyse de médias,2200000.0
2007,2,20-07-2007,Hammond Power Solutions Inc.,Bobines de self-induction et transformateurs,23723.0
2007,2,23-07-2007,Curtis Agencies Ltd.,"Accessoires, télévision en circuit fermé, système de commande microprocesseur",15242.0
2007,2,23-07-2007,GasTOPS Ltd,Logiciel TAI,42931.0
2007,2,23-07-2007,VCI Controls (Pembroke),Travaux d'installation,34000.0
2007,2,23-07-2007,OH Environmental Inc.,Services généraux architect &  ingénierie - non-construction,23515.0
2007,2,23-07-2007,Genivar Consultants Limited Partnership,Études techniques,37300.0
2007,2,23-07-2007,Allen-Vanguard Corporation,Cours de formation sur la prévention des accidents,32224.0
2007,2,23-07-2007,HIAB LTD.,Chaînes et câbles métalliques,123947.0
2007,2,23-07-2007,"Aero Products Research, Inc.",Instruments de navigation,12800.0
2007,2,23-07-2007,J.H.T. ELECTRONICS LTD.,Connecteurs électriques,23760.0
2007,2,23-07-2007,Mobility Lab Inc.,Équipement de protection et de sauvetage,46114.0
2007,2,23-07-2007,LOCKHEED MARTIN AIRCRAFT & LOGISTICS CENTERS,Composants de trains d'atterrissage,29835.0
2007,2,23-07-2007,J.H.T. ELECTRONICS LTD.,Amplificateurs,20085.0
2007,2,23-07-2007,Harris Corporation,"Matériel de communications, radio et télévisuel pour aéronefs",362786.0
2007,2,23-07-2007,General Dynamics Canada Ltd.,Domaine militaire (R&D),96900.0
2007,2,23-07-2007,Bodycote Materials Testing Canada Inc.,Domaine militaire (R&D),17100.0
2007,2,23-07-2007,General Dynamics Land Systems - Canada Corporation,"Véhicules de combat et d'assaut et véhicules tactiques, sur roues",216665.0
2007,2,23-07-2007,J.H.T. ELECTRONICS LTD.,Équipement spécialisé pour atelier de réparations et d'entretien de véhicules-moteur,47966.0
2007,2,23-07-2007,Johnson Eqpt Co Ltd,Gestion des biens et des installations-Immeubles,13101.0
2007,2,23-07-2007,Biogenie division d'EnGlobe Corp Montrea,Services environnementaux,16225.35
2007,2,24-07-2007,THE AIM GP,Services (R&D),38160.0
2007,2,24-07-2007,Thales Canada Inc.,"Équipements de vision de nuit, par rayonnement émis ou réfléchi",103015.0
2007,2,24-07-2007,I.M.P. Group Limited,Dispositifs TAD d'entrée-sortie et de mémoire,23914.0
2007,2,24-07-2007,UNITED STATES DEPARTMENT OF THE ARMY (USASAC),"Munitions, de plus de 125 mm",1250836.0
2007,2,24-07-2007,Unisource Technology Inc,Bouteilles à gaz commerciales et industrielles,84462.0
2007,2,24-07-2007,WHITE'S MANUFACTURING LTD,Équipements marins de plongée et de sauvetage,18857.0
2007,2,24-07-2007,ITT VISUAL INFORMATION SOLUTIONS,Formation en informatique,16199.0
2007,2,24-07-2007,Kings Enterprises Ltd,Travaux de construction pour édifices,42970.0
2007,2,24-07-2007,Technisol Inc. (Quebec),Services d'architecture et d'ingénierie - Construction,14875.0
2007,2,24-07-2007,Ropack Inc.,"Riz - sauce instantanée, ration de combat",338635.0
2007,2,24-07-2007,Dessau Inc.,Services environnementaux,193389.0
2007,2,24-07-2007,International sewing machine Group,Machines à coudre industrielles,13367.0
2007,2,24-07-2007,William Mulholland,"Services de consultation, N.E.A.",24898.0
2007,2,24-07-2007,MIL-SIM-FX INTERNATIONAL INC,"Appareils d'instruction et d'entraînement concernant l'armement,  électroniques, appareils d'entraînement au bombardement",21371.0
2007,2,24-07-2007,Contro Valve Inc.,"Robinet, à tournant sphérique, 0 à 1 000 lb par pouce carré, non  ferreux, à commande directe",15807.0
2007,2,24-07-2007,Ajilon Canada Inc.,Services professionnels,110664.0
2007,2,24-07-2007,Brainhunter,Services professionnels,108120.0
2007,2,24-07-2007,McMullen Custom Ltd,Services de fret et de cargo,17172.0
2007,2,24-07-2007,Novel Dynamics Inc.,Dispositifs TAD d'entrée-sortie et de mémoire,76665.0
2007,2,25-07-2007,"MacDonald, Dettwiler and Associates Ltd.",Domaine militaire (R&D),42400.0
2007,2,25-07-2007,Greenwood Inn & Suites,Location d'habitations et d'appartements,11390.23
2007,2,25-07-2007,Inter-Rail Transport,Services de fret et de cargo,48431.4
2007,2,25-07-2007,Nunavut Eastern Artic Shipping Inc.,Bateau,23969.0
2007,2,25-07-2007,SAP Canada,Information en informatique,14416.0
2007,2,25-07-2007,Frith Regional Waste,"Services sanitaires spécialisés, N.E.A.",132500.0
2007,2,25-07-2007,Canadian Tech Air Systems Inc.,Services de creusage de puits,78970.0
2007,2,25-07-2007,St. John's Music Ltd.,Instruments de musique,19430.0
2007,2,25-07-2007,Tank Experts inc. / Citernes Experts Inc,Réservoirs d'emmagasinage,23108.0
2007,2,25-07-2007,"Avraham Holdings inc., Neil Zarad",Véhicules à moteur de tourisme - location,10159.0
2007,2,25-07-2007,CMI Interlangues Inc.,Services de formation linguistique,6050553.0
2007,2,25-07-2007,Inchcape Shipping Services,Produits architecturaux et produits métalliques connexes,96057.0
2007,2,25-07-2007,Provencher Roy + Associee,Services d'architecture et d'ingénierie - Construction,395345.0
2007,2,25-07-2007,Blunden Construction (1995) Limited,Travaux de construction - génie civil,289100.0
2007,2,25-07-2007,Norr Limited Architects & (Toronto),Services d'architecture et d'ingénierie - Construction,65180.0
2007,2,25-07-2007,Kings Enterprises Ltd,Travaux d'installation,25920.0
2007,2,25-07-2007,Norr Limited Architects & (Toronto),Services d'architecture et d'ingénierie - Construction,42600.0
2007,2,25-07-2007,A-Tech Instruments Ltd.,Combinaisons et instruments divers,15368.0
2007,2,25-07-2007,DR ING GEORGE MAZAU,Combinaisons et instruments divers,37144.0
2007,2,25-07-2007,BETON 2000 INC,Parpaings et blocs de béton,13193.0
2007,2,25-07-2007,J.H.T. ELECTRONICS LTD.,"Panneaux d'assemblages électriques et électroniques, cartes et matériel connexe",43568.0
2007,2,25-07-2007,J.H.T. ELECTRONICS LTD.,"Panneaux d'assemblages électriques et électroniques, cartes et matériel connexe",41821.0
2007,2,25-07-2007,PIECES D'AVIONS INTER-NATIONALES M H D (1994) INC,"Câbles, cordons et fils électriques équipés, équipement de télécommunication",13250.0
2007,2,25-07-2007,Apparel Trimmings Inc,Fournitures de cordonnerie et matériaux de ressemelage,87508.0
2007,2,25-07-2007,UNITED STATES DEPARTMENT OF THE ARMY (USASAC),"Munitions, de 75 mm jusqu'à 125 mm",631275.0
2007,3,01-10-2007,leavens aviation inc.,"Tubes et tuyaux, flexibles",98515.0
2007,3,01-10-2007,Mobility Lab Inc.,Parachutes et équipement de distribution et de ramassage aériens de récupération et d'arrimage,29299.0
2007,3,01-10-2007,Phoenix SPI,Sondage d'opinion publique - qualitative,10600.0
2007,3,01-10-2007,RACAL ACOUSTICS LTD,Résistances,68820.0
2007,3,01-10-2007,RACAL RADAR DEFENCE SYSTEMS   LTD,Écrous et rondelles,13083.0
2007,3,01-10-2007,Grant Emblems Ltd.,Écussons et insignes,22113.0
2007,3,01-10-2007,Policy Dynamics (Ottawa),Services pour immeubles - services d'homme à tout faire,19875.0
2007,3,01-10-2007,Shred-Tech Corp.,"Déchiqueteur de papier, commercial, grande capacité",69075.0
2007,3,01-10-2007,IKON Financial and Office Solutions,Services de reproduction,35021.7
2007,3,01-10-2007,St. John's Music Ltd.,Instruments de musique,12402.0
2007,3,01-10-2007,Stedfast Inc.,Tissus,62381.0
2007,3,01-10-2007,Sun Microsystems Inc,Logiciel TAI,21202.0
2007,3,01-10-2007,techniCAL Systems 2002 Inc.,Instruments de mesure et d'essai de propriétés électriques et électroniques,71131.0
2007,3,01-10-2007,SBC Case Industries Ltd.,Parachutes et équipement de distribution et de ramassage aériens de récupération et d'arrimage,31005.0
2007,3,01-10-2007,SCHU &K SCHNEIDER GMBH,Piles rechargeables,87926.0
2007,3,01-10-2007,Seascape Kayak Tours,Formation maritime,10876.0
2007,3,01-10-2007,Genivar Societe en commandite,Services d'architecture et d'ingnierie - Construction,18580.0
2007,3,01-10-2007,Wade General Contracting Ltd.,Achvement et finition des travaux de construction,54400.0
2007,3,01-10-2007,Wade General Contracting Ltd.,Achvement et finition des travaux de construction,49225.0
2007,3,01-10-2007,Irvcon Limited,Travaux de construction - gnie civil,95333.0
2007,3,01-10-2007,Extra Construction Inc.,Travaux de construction - gnie civil,49200.0
2007,3,01-10-2007,Smoke Signals,Services environnementaux,100000.0
2007,3,01-10-2007,JJM Construction Ltd.,Travaux d'installation,1472000.0
2007,3,01-10-2007,Turkstra Modular Builders Inc.,Travaux professionnels spciaux de construction,330757.0
2007,3,01-10-2007,QuebecHab Ltee,Travaux professionnels spciaux de construction,87385.0
2007,3,01-10-2007,Applewood Roofing and Sheet Metal Ltd.,Travaux de couverture et d'imperméabilisation,56604.0
2007,3,01-10-2007,Aquafor Beech Limited,"Levés, N.E.A.",11660.0
2007,3,01-10-2007,Barnes Distribution Canada,Quincaillerie et fournitures électriques,21925.0
2007,3,01-10-2007,Convey It Inc.,Appareils transporteurs,24422.0
2007,3,01-10-2007,Unisource Technology Inc,Équipements d'éclairage électrique transportables et à main,111088.0
2007,3,01-10-2007,WHEELER ACCESSORIES LTD,Trousses médicales de campagne à réapprovisionner,10545.0
2007,3,01-10-2007,Honeywell Limited,Composants d'équipements pour la réfrigération et la climatisation - réparation,80000.0
2007,3,01-10-2007,Jean-Pierre Guay Transport Inc.,Services pour immeubles - services d'homme à tout faire,24500.0
2007,3,01-10-2007,RCI Environnement Inc.,Services pour immeubles - services d'homme à tout faire,24500.0
2007,3,01-10-2007,Eastpoint Construction & Offshore Solutions Inc,Composants d'équipement pour la réfrigération et la climatisation,49937.0
2007,3,01-10-2007,Martin Mercier Inc.,Déblayage et déneigement,15023.82
2007,3,01-10-2007,"The Ontario Glove Manufacturing Company,  Limited",Vêtements à usage spécial,214120.0
2007,3,02-10-2007,Adam Kasprzak Surveying Ltd,Services d'architecture et d'ingnierie - Construction,68810.0
2007,3,02-10-2007,Acklands-Grainger,Équipement spécialisé divers d'ateliers de réparation et d'entretien,20352.0
2007,3,02-10-2007,Bristol Canada,Services informatiques et de traitement des données,22348.0
2007,3,02-10-2007,Campers Village,Équipement de camping,20939.0
2007,3,02-10-2007,"DMR Conseil, une division de Fujitsu Conseil (Canada) inc",Domaine militaire (R&D),3385575.0
2007,3,02-10-2007,mis inventory services ltd,Services commerciaux divers,15932.0
2007,3,02-10-2007,services d'entretien solmex inc,"Nettoyage et entretien, conciergerie",86881.0
2007,3,02-10-2007,Charlton&Company,Services professionnels,11482.98
2007,3,02-10-2007,McMullen Custom Ltd,Services de fret et de cargo,46618.8
2007,3,02-10-2007,Exactech Inc.,Services d'architecture et d'ingnierie - Construction,30631.0
2007,3,02-10-2007,"Leroux, Chauhan, Ouimet & Assoc (Ottawa)",Services d'architecture et d'ingnierie - Construction,14576.0
2007,3,02-10-2007,ACME Future Security Controls Inc.,Systmes d'alarme et de signalisation,15650.0
2007,3,02-10-2007,UNITED STATES DEPARTMENT OF THE NAVY (NAVSEA),Équipement de détection sous-marine,1581161.0
2007,3,02-10-2007,ACIER PICARD INC,Feuilles d'aluminium,11320.0
2007,3,02-10-2007,Airborne Systems Canada Ltd..,Accessoires et composants divers pour aéronefs,68116.0
2007,3,02-10-2007,Blauer Tactical Systems,Vêtements à usage spécial,17236.0
2007,3,02-10-2007,Nisha Technologies Inc.,"Ordinateurs numériques, mini",10473.0
2007,3,02-10-2007,Quest Metal Works LTD.,"Équipement pour la cuisson, la cuisson au four et le service des aliments",25546.0
2007,3,02-10-2007,Innovision Consulting Inc.,"Services professionnels, informatique",51158.0
2007,3,02-10-2007,Les Tailleurs D. Milne Inc.,Vêtements à usage spécial,14034.0
2007,3,02-10-2007,Magne-Tec Enterprises Inc,"Mobiliers, équipements, ustensiles et approvisionnements d'hôpitaux",13344.0
2007,3,02-10-2007,CompAir Canada Inc.,Composants d'équipement pour la réfrigération et la climatisation,18163.0
2007,3,02-10-2007,CONTAINERWEST,Conteneurs spéciaux pour le transport et le stockage,30740.0
2007,3,02-10-2007,Cossette Media,"Services de publicité, achat de média d'information",15387.0
2007,3,02-10-2007,DEW Engineering and Development Limited,Outils à main et ustensiles de cuisine,843421.0
2007,3,02-10-2007,SIMEX DEFENCE INC. / DEFENSE SIMEX INC.,Équipement varié en alimentation et distribution électriques,11379.0
2007,3,02-10-2007,VICTORIA MOBILE RADIO LTD.,Équipements divers de télécommunications,10371.0
2007,3,02-10-2007,Camosun College Finance,Formation professionnelle et technique,21730.0
2007,3,03-10-2007,Promographix Inc.,Services professionnels,61066.6
2007,3,03-10-2007,RGM Electric Inc.,Travaux d'installation,84366.0
2007,3,03-10-2007,Tower Fence Products (Victoria),Travaux d'installation,767700.0
2007,3,03-10-2007,Silco Contracting Limited,Travaux d'installation,133000.0
2007,3,03-10-2007,Chaines & Elingues St-Pierre Canada Ltée,"Vêtements de protection individuelle, blindés",21483.0
2007,3,03-10-2007,"Stonhard Division, RPM Canada",Service d'application d'époxyde pour refaire le revêtement des planchers,20507.0
2007,3,03-10-2007,Unisource Technology Inc,Quincaillerie et fournitures électriques,49845.0
2007,3,03-10-2007,Unisource Technology Inc,Relais et solénoïdes,11804.0
2007,3,03-10-2007,Engraver's Express Inc.,"Outils pour aéronef, spéciaux",49820.0
2007,3,03-10-2007,HAZARD MANAGEMENT SOLUTIONS INC.,"Services de recherche d'information, base de données",30144.0
2007,3,03-10-2007,Pipette Pro Inc,Équipement et approvisionnements de laboratoire - réparation,15900.0
2007,3,03-10-2007,Research Services,Domaine militaire (R&D),215000.0
2007,3,03-10-2007,RHEINMETALL CANADA INC.,Moteurs électriques,56017.0
2007,3,03-10-2007,"Sourcetec Industries, Inc.","Table de travail, type banc, métal",16801.0
2007,3,03-10-2007,Colt Canada,Armes diverses,884518.0
2007,3,03-10-2007,Cossette Media,"Services de publicité, achat de média d'information",12800.0
2007,3,03-10-2007,Cossette Media,"Services de publicité, achat de média d'information",10266.0
2007,3,03-10-2007,Shoalts and Zaback Architects Ltd.,Services d'architecture et d'ingnierie - Construction,26535.0
2007,3,03-10-2007,Cossette Media,"Services de publicité, achat de média d'information",87567.0
2007,3,03-10-2007,K-W Leather Products Ltd.,Équipement individuel,1654130.0
2007,3,03-10-2007,Sterling Aircraft Products Inc.,Équipement électrique de commande,12880.0
2007,3,03-10-2007,WHITE'S MANUFACTURING LTD,Équipements marins de plongée et de sauvetage,14633.0
2007,3,03-10-2007,Elastochem Specialty Chemicals Inc.,Matériaux et produits (R&D),48849.0
2007,3,04-10-2007,Morris Thuemen Architects,Services d'architecture et d'ingnierie - Construction,64950.0
2007,3,04-10-2007,UQSUQ Corporation,"""Propergols et carburants liquides, à base de pétrole""",22620.25
2007,3,04-10-2007,SIMEX DEFENCE INC. / DEFENSE SIMEX INC.,Pompes à moteur et pompes à main,21375.0
2007,3,04-10-2007,Rafuse Mechanical Limited,Divers,11868.0
2007,3,04-10-2007,Methodex Inc.,Travaux professionnels spciaux de construction,89491.0
2007,3,04-10-2007,Advanced Military Logistics Corporation,Équipement de chauffage des locaux et de l'eau,12924.0
2007,3,04-10-2007,ARMATEC SURVIVABILITY CORP,Accessoires et garnitures de véhicules,332282.0
2007,3,04-10-2007,Raytheon Canada Limited,"Engrenages, poulies, pignons et chaînes de transmission",76201.0
2007,4,01-01-2008,ReSound,Service de Brevets,142786.01
2007,4,02-01-2008,Nisha Technologies Inc.,"""Ordinateurs numériques, micro                                   """,12597.0
2007,4,02-01-2008,FACTS Engineering Incorporated,Matériaux et produits (R&D),27888.0
2007,4,02-01-2008,HUYCK INDUSTRIALS LIMITED,Équipement spécialisé divers d'ateliers de réparation et d'entretien,14187.0
2007,4,02-01-2008,CTOMS Inc.,"""Instruments, équipements et approvisionnements médicaux et chirurgicaux    """,15314.0
2007,4,02-01-2008,Powersonic Industries Inc,Fils et câbles électriques,46735.0
2007,4,02-01-2008,LEAFIELD LOGS AND TECH        SERVICES LTD,Équipement de navire et matériel naval,33640.0
2007,4,02-01-2008,Akoostix Inc. of Nova Scotia,Informatique (R&D),33897.0
2007,4,02-01-2008,Valorisation de la recherche et transfert de technologie,Domaine militaire (R&D),24675.0
2007,4,02-01-2008,Tenaquip Limited,"""Étagères, réservoirs et tablettes en métal                      """,24695.0
2007,4,02-01-2008,Harv's Air,Formation commerciale,18000.0
2008,1,01-04-2008,Hazco Environmental Services,Services d'élimination de déchets dangereux,24866.0
2008,1,01-04-2008,USAF,"Combustibles, solides",39628.0
2008,1,01-04-2008,Iron Mountain Canada Corp,Munition (R&D),10924.1
2008,1,01-04-2008,"QUEEN'S UNIVERSITY, SCHOOL OF ENVIRONMENTAL STUDIES",Domaine militaire (R&D),269347.65
2008,1,01-04-2008,CN,Transport,838386.72
2008,1,01-04-2008,Nautilus Plus,Services pour immeubles - services d'homme à tout faire,24885.0
2008,1,01-04-2008,Hillary Oakman,Gestion des programmes - analyse et contrôle,18450.0
2008,1,01-04-2008,"MacDonald, Dettwiler and Associates Ltd.",Domaine militaire (R&D),525000.0
2008,1,01-04-2008,General Dynamics Canada Ltd.,Domaine militaire (R&D),524885.0
2008,1,01-04-2008,SIMEX DEFENCE INC. / DEFENSE SIMEX INC.,"Composants des systèmes hydrauliques, de dépression et de dégivrage d'aéronefs",276815.0
2008,1,01-04-2008,MCDONNELL DOUGALS CORPORATION,Équipement varié en alimentation et distribution électriques,191326.0
2008,1,01-04-2008,Air Navigation Data,Logiciel TAI,172721.0
2008,1,01-04-2008,Durham Instruments,Résistances,170688.0
2008,1,01-04-2008,Unisource Technology Inc,Lampes électriques,141271.0
2008,1,01-04-2008,Atlantis Systems Eduplus,Formation professionnelle et technique,140120.0
2008,1,01-04-2008,Scientific Instrumentation Ltd,Domaine militaire (R&D),99918.0
2008,1,01-04-2008,"xwave, a division of Bell Aliant Regional Communications",Logiciel tai entretien - autre que pour micro-ordinateurs,88465.0
2008,1,01-04-2008,SIMEX DEFENCE INC. / DEFENSE SIMEX INC.,"Raccords pour tuyaux souples, tuyaux, tubes, et rampes et balustrades et raccords de graissage",76592.0
2008,1,01-04-2008,J.H.T. ELECTRONICS LTD.,Équipement de navire et matériel naval,73053.0
2008,1,01-04-2008,Pinecrest Chalets,Services d'entrepreneurs généraux N.E.A.,61194.0
2008,1,01-04-2008,Unisource Technology Inc,"Équipement de climatisation, de chauffage et de pressurisation d'aéronefs",49313.0
2008,1,01-04-2008,Unisource Technology Inc,Équipements de contre-mesures et d'anti-contre mesures électroniques et équipements à capacité de réaction rapide,41020.0
2008,1,01-04-2008,Zepoli International Inc.,"Raccords pour tuyaux souples, tuyaux, tubes, et rampes et balustrades et raccords de graissage",33305.0
2008,1,01-04-2008,Camp Mariste,Services récréatifs,32362.0
2008,1,01-04-2008,Unisource Technology Inc,Équipement spécialisé pour ateliers de réparations et d'entretien d'aéronefs,26284.0
2008,1,01-04-2008,W R DAVIS ENGINEERING LIMITED,"Équipement de ventilation, de circulation d'air et de souffleries",25244.0
